磅礴	-7.080060620304859
包办	-6.432922254241708
包包	-5.266729873450247
包庇	-5.79002600894234
包场	-6.528305747288291
包抄	-5.73151238684859
包车	-6.941757922138577
包袱	-5.515542501713169
包裹	-4.86439001685442
包含	-5.108668789597336
包机	-6.306456997671935
包括	-4.250555831741523
包揽	-6.752701685918528
包罗万象	-6.765666663082896
包容	-5.710149335233064
包围	-4.76606165581763
包厢	-5.594871743837163
包蕴	-8.284180602960783
包扎	-5.478000628976896
包装	-5.236516408359223
包装纸	-6.134961490305403
包子	-5.537546404023204
孢子	-6.069336754913085
胞弟	-6.765666663082896
褒贬	-7.329938093521458
褒奖	-6.238857624174125
褒义	-6.852816838801796
薄薄	-7.2049993569131585
薄冰	-4.820586200773783
薄饼	-5.473276322292083
薄荷	-5.373556198071582
薄膜	-6.301909369921215
薄情	-6.458105800259957
薄弱	-5.835474283055703
薄雾	-6.329938093521458
饱尝	-6.59398452293227
饱含	-6.288545408363233
饱和	-6.38109061596884
饱经沧桑	-7.381090615968839
饱览	-7.242787917802558
饱满	-6.2049993569131585
饱受	-5.5607249309255975
宝宝	-4.407039713175962
宝贝	-3.722221023766877
宝藏	-5.036698342283729
宝地	-6.704397006343973
宝贵	-5.077354726928934
宝库	-6.297408868694538
宝石	-5.0451315098205916
宝物	-5.377845561155692
宝座	-5.562369987748236
保安	-4.599784124541762
保安员	-6.727878102193496
保本	-7.242787917802558
保镖	-4.99929888830533
保持	-3.9296304074529007
保存	-4.763435131441301
保底	-7.2049993569131585
保管	-4.9582546471893165
保护	-3.800094403602844
保护色	-6.886240594288745
保级	-7.585210598624764
保荐	-7.439082562946526
保健	-5.949726851809852
保健品	-6.903969361249177
保洁	-6.852816838801796
保龄	-6.284180602960783
保龄球	-5.429267580652928
保留	-4.703483663248346
保密	-4.687143937983129
保姆	-4.808654687921503
保暖	-5.689788052585357
保全	-5.316164888967141
保释	-5.078976239012638
保守	-4.8921875307010705
保送	-6.271343378255611
保卫	-5.082237539559133
保温	-6.329938093521458
保鲜	-6.7928189091265105
保险	-4.661345123439263
保险箱	-4.91440831436382
保修	-6.727878102193496
保养	-5.621422771279209
保有	-5.729086154382464
保佑	-4.66508727233404
保障	-5.124012310002271
保障金	-5.124012310002271
保证	-3.827404764953572
保值	-6.837022571618564
保住	-4.913112740689047
鸨母	-6.869207254989965
堡垒	-5.183121248052667
报案	-5.292511595580835
报表	-6.026502028091598
报仇	-4.725232156982743
报酬	-5.0555236448518475
报答	-5.153846834465777
报到	-5.612082745025066
报道	-4.564517919942737
报端	-8.284180602960783
报恩	-6.22727575162431
报废	-5.870880838879531
报复	-4.771896539678929
报告	-4.024921293108419
报关	-6.612082745025066
报国	-6.740112558610507
报价	-5.555826820939554
报价单	-6.941757922138577
报警	-4.434147345271014
报刊	-6.35476167724649
报考	-6.640727926474596
报料	-5.169236187248198
报名	-5.340191727887011
报批	-7.439082562946526
报请	-7.381090615968839
报社	-5.2447664837846455
报失	-6.2159947412146215
报时	-6.254796825275573
报收	-4.709686334675456
报送	-7.381090615968839
报销	-5.870880838879531
报业	-6.349682151717215
报纸	-4.425342751532198
抱病	-7.329938093521458
抱残守缺	-8.284180602960783
抱负	-5.8099643388845275
抱歉	-3.310877218983852
抱拳	-5.083877419979198
抱头鼠窜	-6.922452766943191
抱团	-4.94532585670846
抱薪救火	-8.284180602960783
抱怨	-4.587736839821784
豹子	-5.916824681934764
鲍鱼	-5.905782702012646
暴跌	-6.153846834465777
暴动	-5.282879669940365
暴发	-6.559904733359994
暴发户	-6.08828095055155
暴风	-5.4633226135210835
暴风雨	-5.070131923548842
暴风骤雨	-7.005427002007954
暴富	-6.426848106529515
暴光	-7.053731681582509
暴君	-5.390418840902839
暴力	-4.512372723961677
暴利	-6.491788913462529
暴烈	-6.807059348241121
暴露	-4.7801177202820915
暴乱	-5.521502039233347
暴怒	-6.0719929985568255
暴虐	-6.043631354678183
暴晒	-6.671396746241047
暴殄天物	-6.63096808918544
暴跳	-5.9724267419050285
暴跳如雷	-6.32513921063969
暴雪	-5.9724267419050285
暴雨	-5.702117240049074
暴躁	-5.3446613503421645
暴涨	-6.397689877788301
爆出	-6.2929545272682885
爆发	-4.821034466234433
爆料	-5.859298966329716
爆裂	-5.823282760204235
爆满	-6.1570758045959755
爆棚	-6.315697654406848
爆破	-5.384360100533687
爆胎	-5.918692618069883
爆炸	-4.233607526205636
爆竹	-6.18381005784322
杯弓蛇影	-7.138052567282545
杯盘狼藉	-8.284180602960783
杯赛	-4.798743121884482
杯水车薪	-6.922452766943191
杯子	-4.854912936527614
卑鄙	-4.7929590267215
卑躬屈膝	-5.924345120620895
卑贱	-5.998623293953009
卑劣	-5.675654569383589
卑微	-5.496720128442368
卑职	-6.329938093521458
悲哀	-5.084151336407013
悲惨	-5.004741814673762
悲怆	-6.63096808918544
悲愤	-6.535992575954583
悲观	-5.608402261286698
悲欢离合	-6.7928189091265105
悲剧	-4.797183714528961
悲凉	-6.6507121473811965
悲情	-6.116863268212607
悲伤	-4.578316890676864
悲叹	-6.445331512223528
悲天悯人	-6.715978878893788
悲痛	-5.235350516432433
悲壮	-6.612082745025066
碑文	-6.131892258577727
北岸	-6.242787917802558
北半球	-6.250756847473833
北斗	-6.163606671754933
北斗星	-6.779030624640877
北方	-4.785870049171183
北风	-6.010022753697103
北极	-5.24003298208206
北极光	-5.996378873030557
北极熊	-5.432311002231017
北京	-4.9775411619365215
北路	-4.996602793882078
北门	-6.2629913038908445
北面	-5.543029004108998
北区	-6.223482762607171
北上	-5.630004061082823
北纬	-5.916824681934764
北洋	-6.821782605061827
贝壳	-5.407385626760083
备案	-6.267147263662003
备份	-5.317569616278849
备考	-6.779030624640877
备课	-7.053731681582509
备受	-5.568177259325984
备忘录	-5.471935906160414
备选	-6.09665988212432
备用	-5.158699337260189
备战	-5.879346886340845
备注	-6.301909369921215
背包	-5.038174698884754
背部	-5.297856825910018
背道而驰	-6.22727575162431
背地	-4.5874748220268655
背负	-5.55745339393421
背光	-6.903969361249177
背后	-4.5243617255859565
背脊	-6.2049993569131585
背井离乡	-6.2629913038908445
背景	-4.7929590267215
背离	-6.134961490305403
背面	-5.331872593298658
背囊	-5.747622160389253
背叛	-4.408136052714688
背弃	-5.580030086120984
背水一战	-6.464636667418914
背诵	-5.903969361249177
背心	-5.416124241137742
背信弃义	-6.128844565495721
背影	-5.765666663082896
背着	-4.5874748220268655
倍感	-5.0253039735886516
倍受	-6.10233701501601
倍数	-6.727878102193496
倍增	-6.311052749361084
悖论	-6.080060620304859
被捕	-4.608585546574036
被单	-6.046134499831988
被动	-5.7183327842872655
被告	-4.80230819265012
被害	-5.48209134507905
被迫	-4.869708653331481
被褥	-6.359901316898902
被套	-6.315697654406848
被窝	-5.968210257503865
被子	-5.432922254241708
辈分	-6.922452766943191
辈子	-6.223482762607171
奔波	-5.720699517566373
奔驰	-5.493895438927542
奔放	-6.122812600725808
奔赴	-6.2159947412146215
奔跑	-5.292069115173834
奔丧	-7.005427002007954
奔腾	-6.2049993569131585
奔走	-6.005427002007954
奔走相告	-7.2049993569131585
本案	-5.250354909007473
本部	-5.448490031468357
本地	-4.922263984292139
本队	-6.535992575954583
本分	-5.81435858698262
本该	-4.912005316845719
本行	-6.238857624174125
本家	-6.194275491521385
本金	-6.250756847473833
本剧	-6.329938093521458
本刊	-8.284180602960783
本科	-6.35476167724649
本科生	-6.837022571618564
本来	-4.014924575543009
本领	-5.482776892943428
本末倒置	-6.752701685918528
本能	-5.008178612998733
本年	-6.961961308226864
本钱	-5.846430040140395
本人	-4.698381593947782
本色	-5.82781456983174
本身	-4.703597726146416
本省	-7.108089343905101
本事	-4.768836709872402
本土	-5.471935906160414
本文	-6.420857742840327
本息	-7.284180602960783
本乡	-7.028908097857477
本校	-5.747622160389253
本性	-5.114800107648834
本意	-5.469267421685709
本院	-5.2807200708512765
本职	-6.621422771279209
本质	-5.102908831401321
本周	-5.35221448823261
本子	-5.605662223920669
笨蛋	-4.126844740863503
笨鸟先飞	-7.9831506072968015
笨手笨脚	-5.65375272793576
笨重	-6.05118449256863
笨拙	-5.523758119537571
崩溃	-4.744602719615474
崩盘	-6.246754105020159
崩塌	-5.681036230340601
绷带	-5.309668910223454
泵站	-7.284180602960783
迸发	-6.284180602960783
迸溅	-7.80705934824112
迸裂	-6.68212061163282
迸射	-7.381090615968839
逼供	-5.808509414636354
逼近	-5.35221448823261
逼迫	-5.520004470570452
逼上梁山	-7.585210598624764
逼真	-5.59933524131637
鼻孔	-5.684297530887095
鼻梁	-5.987515412699252
鼻涕	-5.555015813268013
鼻炎	-6.886240594288745
鼻子	-4.498494934679882
鼻祖	-6.513328591318639
匕首	-5.321811267290762
比比皆是	-6.63096808918544
比对	-3.3872026896438494
比方	-5.830862262913746
比分	-5.586951260201065
比划	-6.03132757198089
比画	-6.961961308226864
比价	-7.284180602960783
比肩	-6.576610426862847
比较	-4.044705939495599
比例	-5.35221448823261
比率	-6.019362779951247
比拟	-6.520752609397846
比拼	-4.9435382254000775
比如	-4.32690862296784
比赛	-3.8990034741423534
比试	-5.851211312086377
比武	-5.481406877668808
比喻	-5.248350777707955
比照	-6.961961308226864
比重	-6.5438179134665395
比作	-6.019362779951247
彼岸	-5.726673401055125
彼此	-4.364997873918282
笔耕	-5.905782702012646
笔划	-6.740112558610507
笔画	-6.63096808918544
笔记	-5.081419915567583
笔记本	-5.0604251493035415
笔迹	-5.473276322292083
笔录	-5.654771003858064
笔名	-6.048652156053234
笔墨	-6.612082745025066
笔试	-6.528305747288291
笔顺	-8.284180602960783
笔挺	-6.7928189091265105
笔下	-6.150641694590566
笔者	-6.752701685918528
笔直	-5.73151238684859
鄙薄	-7.68212061163282
鄙人	-6.0537316815825095
鄙视	-5.4535919342756385
鄙夷	-6.671396746241047
币值	-7.028908097857477
币种	-5.22159861873262
必败	-6.451671690254547
必备	-6.017008874557769
必定	-5.159024773380253
必将	-5.5509833378542135
必经	-6.370366750577066
必然	-5.210095913932539
必胜	-5.236905735576603
必修	-6.568177259325984
必修课	-6.727878102193496
必须	-3.3121352132936006
必需	-5.252368331630413
必要	-4.088170316368833
毕恭毕敬	-6.704397006343973
毕竟	-4.547863795056674
毕生	-5.438462584994125
毕业	-4.572626434710614
毕业生	-5.4896925563016135
闭关	-6.238857624174125
闭关锁国	-7.439082562946526
闭关自守	-7.68212061163282
闭路电视	-5.838576399687185
闭门思过	-7.329938093521458
闭门造车	-7.005427002007954
闭目塞听	-7.80705934824112
闭幕	-6.4848400535072015
闭幕式	-6.886240594288745
闭塞	-6.392086000270303
庇护	-5.291627085128647
庇佑	-5.7148066933457375
陛下	-4.198034412274882
毙命	-5.81435858698262
婢女	-6.576610426862847
蓖麻	-6.288545408363233
裨益	-6.740112558610507
碧波	-6.704397006343973
碧空	-7.108089343905101
碧蓝	-6.852816838801796
碧绿	-6.68212061163282
碧水	-7.138052567282545
弊病	-6.837022571618564
弊端	-6.612082745025066
壁虎	-6.33479059631587
壁画	-5.705541392992711
壁垒	-5.985327526551076
壁球	-6.144301516559547
避讳	-6.727878102193496
避开	-4.984673304260295
避雷针	-6.779030624640877
避免	-4.658765250806375
避难	-5.394878900454473
避让	-6.779030624640877
避暑	-6.105203655667614
避险	-6.63096808918544
避孕	-5.92245276694319
避重就轻	-6.961961308226864
臂膀	-6.017008874557769
边陲	-6.704397006343973
边防	-6.365102510584709
边锋	-6.715978878893788
边际	-6.602939365585196
边疆	-6.150641694590566
边界	-4.969050285777181
边境	-4.900903952553133
边框	-6.779030624640877
边路	-4.449887090518087
边沿	-6.621422771279209
边缘	-4.917384219674053
边缘化	-6.922452766943191
边远	-6.671396746241047
编成	-6.147460035804376
编程	-5.711309000760303
编导	-6.141165802706688
编队	-5.797042227483597
编号	-5.155458318622356
编辑	-5.032056050455139
编剧	-5.110702959507789
编录	-7.585210598624764
编码	-5.523004789805052
编排	-5.987515412699252
编曲	-6.535992575954583
编写	-5.760434136149218
编译	-6.513328591318639
编造	-5.456811329906958
编者	-7.284180602960783
编织	-5.5673428796612585
编制	-6.077354726928934
编撰	-6.6507121473811965
编纂	-6.715978878893788
蝙蝠	-4.987954315699622
鞭策	-6.2929545272682885
鞭打	-5.493192127871967
鞭炮	-5.951742143045178
鞭辟入里	-7.80705934824112
鞭长莫及	-6.9831506072968015
鞭子	-5.471267246317927
贬低	-5.73640589757296
贬损	-6.807059348241121
贬义	-6.63096808918544
贬值	-6.3396979308106145
扁担	-7.2049993569131585
扁平	-6.311052749361084
扁平足	-6.311052749361084
变本加厉	-6.267147263662003
变成	-3.8283159681732553
变得	-4.00758094940314
变动	-5.641716082718662
变革	-5.760434136149218
变更	-5.6507121473811965
变故	-6.110994334548509
变化	-4.499064407938863
变化多端	-6.807059348241121
变幻	-6.254796825275573
变幻莫测	-6.50602935257714
变换	-5.693115995934284
变脸	-6.32513921063969
变量	-5.957844742032032
变卖	-6.138052567282545
变暖	-5.5607249309255975
变迁	-6.223482762607171
变色	-6.131892258577727
变身	-4.654261567457241
变数	-5.905782702012646
变态	-4.560150630025185
变通	-6.0008793742572335
变为	-5.511125909596521
变现	-5.392086000270303
变相	-6.640727926474596
变形	-5.33479059631587
变性	-5.966117267998022
变压器	-6.254796825275573
变异	-5.378924554212332
变质	-5.893245495857403
便餐	-5.449124501240667
便当	-5.386553511670342
便道	-8.284180602960783
便饭	-6.478000628976896
便服	-6.208633641568253
便壶	-7.005427002007954
便捷	-6.612082745025066
便利	-5.713637663078885
便秘	-5.817312982606674
便民	-5.812888891901844
便条	-5.6942310016350755
便衣	-5.991924531604307
便宜	-4.562864722354884
便于	-6.250756847473833
便装	-6.403367010679991
遍布	-5.433534367777717
遍地	-5.604752706348664
遍及	-5.937827628510145
遍体鳞伤	-6.147460035804376
辨别	-5.787250954887568
辨认	-5.541455471656085
辩才	-7.506029352577139
辩护	-4.896968802647052
辩解	-5.538325407787054
辩论	-5.095533306961066
辩说	-8.284180602960783
辩证	-6.765666663082896
辫子	-5.586080057337393
标榜	-6.576610426862847
标本	-5.53676879507436
标兵	-6.961961308226864
标尺	-6.941757922138577
标的	-5.941757922138577
标点	-6.704397006343973
标段	-7.9831506072968015
标竿	-6.886240594288745
标杆	-6.640727926474596
标记	-4.870713189974958
标价	-6.113918887565825
标明	-6.093848904790492
标牌	-6.250756847473833
标配	-5.941757922138577
标签	-5.1593504535469235
标枪	-6.166909307305019
标识	-5.802737974458478
标示	-5.8293357429522725
标题	-5.335767637182182
标线	-7.381090615968839
标新立异	-6.852816838801796
标语	-5.711309000760303
标志	-4.843428902481597
标致	-6.208633641568253
标注	-6.074665588418152
标准	-4.736282885397686
标准时	-4.736282885397686
飙车	-5.79002600894234
飙升	-6.141165802706688
飙涨	-7.439082562946526
镖客	-6.941757922138577
表白	-5.45875448519296
表层	-6.116863268212607
表达	-4.6301003676542125
表带	-6.513328591318639
表弟	-5.104628811795595
表格	-5.240425475992104
表决	-5.702117240049074
表里不一	-6.426848106529515
表里如一	-6.621422771279209
表露	-6.019362779951247
表率	-6.4848400535072015
表面	-4.7933796509499285
表明	-4.734932046106727
表皮	-5.957844742032032
表浅	-5.515542501713169
表亲	-5.586951260201065
表情	-4.555421127792909
表示	-4.322474818958278
表述	-6.036207336598976
表态	-5.951742143045178
表现	-4.156654678373089
表象	-6.036207336598976
表演	-4.08927792850172
表演者	-5.881060081784965
表扬	-5.580889224842122
表彰	-5.854428322958375
表征	-6.837022571618564
憋屈	-6.3396979308106145
别称	-6.520752609397846
别出心裁	-6.520752609397846
别处	-5.083056705753403
别国	-6.445331512223528
别具一格	-6.821782605061827
别开生面	-7.170237250653947
别离	-5.9703133825916295
别名	-5.968210257503865
别扭	-5.681036230340601
别人	-3.631895573749167
别墅	-5.05629389834711
别说	-3.0278140897507706
别提	-4.961341330274462
别样	-4.881231773616379
别有用心	-6.254796825275573
别针	-5.874247479629489
别致	-6.005427002007954
蹩脚	-5.661966579994488
宾馆	-5.157724489528979
宾客	-5.565678914093509
宾至如归	-6.246754105020159
彬彬有礼	-6.166909307305019
缤纷	-6.238857624174125
槟榔	-6.585210598624764
濒临	-5.765666663082896
濒危	-6.38109061596884
殡仪	-6.2929545272682885
殡葬	-6.190758917798548
冰雹	-5.974550435534884
冰川	-5.322285129292933
冰点	-6.576610426862847
冰雕	-6.33479059631587
冰冻	-5.447223865901233
冰毒	-5.640727926474596
冰棍	-6.166909307305019
冰激凌	-5.35835302833604
冰块	-5.173254360694362
冰冷	-5.164924713682846
冰凉	-5.889728922134567
冰面	-5.987515412699252
冰淇淋	-4.868206191584217
冰清玉洁	-7.080060620304859
冰糖	-6.740112558610507
冰糖葫芦	-7.080060620304859
冰天雪地	-6.176970633312915
冰箱	-4.791839349705809
冰雪	-5.4535919342756385
冰镇	-6.036207336598976
兵不血刃	-6.961961308226864
兵不厌诈	-6.715978878893788
兵法	-6.147460035804376
兵荒马乱	-6.63096808918544
兵家	-7.284180602960783
兵力	-5.3816338236467915
兵临城下	-6.559904733359994
兵器	-5.437843490830978
兵强马壮	-7.053731681582509
兵团	-5.393759584159868
