videoid,auto,sub,nsub,categories,duration,view_count,upload_date,channel_id,uploader_id,language
agX_LXDa9z0,True,True,1,People & Blogs,636,17556,20210328,UCiUtlo18qlcp5bPGB5F-b8w,@Findideallifestyle,ja
agXodDJ2yz8,True,True,1,News & Politics,175,223,20230604,UCG6iBKpuix76XkArG5caxJA,@mk2006,ja
agx-Qf1Hdh8,True,True,2,News & Politics,668,427,20220315,UCXm3U41MRF5wv80jxH1i48g,@owaraitoua,ja
aGxtRJM3qFo,True,True,5,Howto & Style,1578,150672,20200223,UCM6SJb18voXy12YI0WWvcWQ,@tobalog_toba,ja
AgxXvIZb1Kk,True,True,2,Nonprofits & Activism,1005,315,20200611,UC8i33JilQRo_6gZRUN_hh0A,@takagiyoshiyuki,ja
aG-Xzsfo2hM,True,True,5,Entertainment,960,23787,20230107,UC1Y5hTb5kObbQoarNqBubcg,@beauty30sakura,ja
AGy2T7IR5Vs,True,True,1,Nonprofits & Activism,1409,444,20220120,UCi5Bk3AC17b2Xd30xY17zAA,@okinawaOfficial,ja
agyke1i4bDs,True,True,1,People & Blogs,90,1045,20190110,UC9hHDy4aSFd4vU7QXJchT3w,@mbs7611,ja
A-gYklI2Tt8,True,True,13,Travel & Events,539,222,20231031,UCahgu_MDIgJb1TPvTlMFTqQ,@misato.tabilog,ja
AgyMj0t900I,True,True,1,Gaming,542,2063,20230811,UCQfjyVNlXxkolaj1J7gHsbA,@ZackdNerrr,ja
agYOsjwrdhw,True,True,3,Howto & Style,989,46384,20230410,UCTtiQwLNT_nvz4OoOVvdVyw,@Invest_and_Living,ja
AGysQTyKNLQ,True,True,1,People & Blogs,95,310,20210619,UCWqOwQjHwaFfW6WLZuMg7yA,@stunoseishun,ja
AGyXwlRoMHY,True,True,2,Entertainment,3729,1197,20230726,UCfcyoFm1Keu4fjskBK3KHjQ,@tawagototalk,ja
agyY6Dsup3g,True,True,145,Travel & Events,3639,865,20220403,UCSUpivLagM-UvPhV-FNg0gA,@Droneaerialphotographer,ja
AGyyXr_Qk4Q,True,True,9,Entertainment,329,724986,20180702,UCFTVNLC7ysej-sD5lkLqNGA,@kinoyuu0204,ja
aGYzSHcxW0I,True,True,1,Education,181,3390,20201114,UCZUPMvvW1ggn4gbSY741LdA,@chowakaru,ja
AgZ4wMbS1jQ,True,True,1,People & Blogs,571,1694,20230712,UC6sqVLgM3g1oyh_X4QW5-vQ,@nob.channel,ja
AgzeiiZl4BU,True,True,2,Entertainment,618,2740637,20181216,UCQ_MqAw18jFTlBB-f8BP7dw,@QuizKnock,ja
agzEjdTWRvw,True,True,7,Entertainment,421,3331,20230512,UCWExXV8Sc441Ax_f7ib8zKA,@arata-dance-room,ja
ag-zeJWAcf0,True,True,1,Howto & Style,646,23440,20210828,UCb576beu1W2jqQa1hecFXHA,@look-cosme,ja
agzH-LSwqOM,True,True,1,Education,297,100,20200521,UCZKYbN6qkMxgScyz_rVGSIg,@trongtv83,ja
a-GZIIOi8DA,True,True,5,Autos & Vehicles,592,941,20231013,UCNipDtqSFSjoIsOaJ0gubKA,@R165mie,ja
agzjSetZP5Q,True,True,1,Science & Technology,790,91010,20181221,UCmvMZJir-rp8SLkU0IBrHQQ,@rarapon,ja
aGZM25dpCnk,True,True,1,Education,596,4716,20141015,UCdC0IKlgImChng1c9d2otlA,@eboardchannel,ja
AgZRdEke8Tg,True,True,1,Travel & Events,439,1030,20200727,UC6sqVLgM3g1oyh_X4QW5-vQ,@nob.channel,ja
AgZWe1gcEpE,True,True,1,Gaming,425,2226,20221120,UCjIoT2h7ij8qt-rjLhtgsJg,@Toshipson,ja
agzXa2zihvE,True,True,4,Gaming,643,13790,20230522,UC_WiRbnTn09jHyl71obXmjQ,@potato_efootball,ja
Ah02Yx1t010,True,True,1,Howto & Style,387,215743,20180702,UCYAPVqVW8hDn9K0zgpL0foQ,@onsokupc,ja
aH0aXcVJhcw,True,True,5,Entertainment,479,20012,20230107,UCa1UuuH31VHxCeCbQbtYz7w,@morning-musume-world5122,ja
Ah0Dm2ckZZI,True,True,16,Film & Animation,113,471,20230809,UCLXvIrWWa3_bR9nAw2SEJLg,@tv1606,ja
AH0FpTTIxhg,True,True,1,Entertainment,1253,10732,20230115,UCqC_OHa03pvPgvWDd4EJYbg,@user-tt9vv9wh8r,ja
ah0h18pikp0,True,True,1,Gaming,1896,16,20230124,UCWWshACu1KWKloKG4aF2MDw,@inunuko,ja
AH0OJ1L_bmE,True,True,1,Science & Technology,249,1520,20220620,UC5G9VIvb5VvnPhijjHAOqew,@-Tenorshare4DDiGJapan,ja
aH0qdCOU-5M,True,True,1,Entertainment,713,59927,20220420,UCW6uQ8tQ0r8UY5ghbLOJ3qg,@BANNOKE,ja
AH0rsN3hzM8,True,True,2,Autos & Vehicles,204,197,20160417,UCH74lYmngonOisj_YNhsH-g,@user-qu1kl5tv5d,ja
ah0wGN0aWJ4,True,True,16,People & Blogs,300,12927,20210629,UC1if_vKTLLElBpjuJOzGZxw,@achiochannel3348,ja
Ah0zFxgad9Q,True,True,11,Entertainment,1062,502444,20230110,UCto5XPKvNYZOf3uRAFoP38g,@oogui_ebimayo,ja
Ah1aLHnp-is,True,True,3,Entertainment,1365,12678,20200304,UCmyGILi5Szx9Uu2nEFy7vdQ,@KodoHeartbeat,ja
Ah1F7Oda_rE,True,True,1,Gaming,920,31,20200512,UCl9lsMSFib0S3Pr2JolBJdQ,@age8pow,ja
AH1kQaoRIOA,True,True,2,Music,403,6926,20220408,UCYlGlUUmu0e_34zdS-06i0Q,@SATOMAI0719,ja
aH1mdExDkWA,True,True,19,People & Blogs,855,571,20221229,UCk-U5UFGi7gsDmTVKCc6hZw,@ayu_log2525,ja
ah1Vcj5sdbY,True,True,1,News & Politics,240,277,20171023,UCInyVB_TFV16f0yoqKa3Ftg,@nankaichannel,ja
aH1xa9A4ec0,True,True,2,Film & Animation,542,654,20211004,UC57fEFM9ghW6RbEJnvJicWw,@suzuka_yomogi,ja
ah26U3ylBr4,True,True,1,Howto & Style,786,26451,20200713,UCLKxxvYLzkqTGjMNRiIRLSg,@user-el2rg9nr3b,ja
AH27XHJB7uU,True,True,1,Travel & Events,381,31,20220305,UCGtrznBk2_wQ5AtoHrsUJKQ,@KARAOKE_BAKA,ja
aH2hs0Ld9iA,True,True,27,Education,624,6831,20220309,UCZwzARQQl05twIbbDpiOjYg,@tane.bonsai,ja
AH2isXuNUh0,True,True,3,Gaming,12864,1019,20211018,UCiOtIn2_8ISkDEsTCufle6Q,@user-zg5xk7ku6j,ja
Ah2jA713j_k,True,True,1,Music,358,815,20190405,UCWZwEp54YDIdU7IMAbxwMaQ,@brownesugar79,ja
ah2LEalubWw,True,True,3,Howto & Style,132,333,20200521,UCp6c6KkgqbVj-WsQXujQkmg,@user-ny4pb9kq3p,ja
-ah2xYAnUPY,True,True,1,Education,1061,34,20220516,UCVTyKxT8ljWtR7ergmOPbSA,@user-tf7gu3hz2h,ja
AH2Yj2W1N7k,True,True,1,Entertainment,1160,80,20220308,UCZ9G_v6_qjhMqeXuGF8bBRw,@hyo_me_su,ja
ah31H_bl9bU,True,True,6,Howto & Style,654,2807,20221127,UCOF8igShP-xDxbzIpWnFSaQ,@yassan,ja
AH3jF5aIbPM,True,True,1,Entertainment,4306,4258,20200125,UCTWGLhEiFFsOX1gZSBi3Dgg,@rokku8467,ja
ah3jgI9ZZQo,True,True,1,People & Blogs,1003,60779,20220610,UC6sBGA0-ZWTG746AopMdaWg,@user-if5tb7re6j,ja
AH3KASgHQUc,True,True,9,Gaming,515,112900,20230215,UCzER53aSZz0CqTOlhnUmATw,@masasimulator_masapi-ya,ja
AH3NjF-2mfA,True,True,1,Entertainment,337,1164,20211004,UC2i_h9LzVo7PyHySPB2K_Cw,@JBNOneView,ja
ah3OE58lBRc,True,True,1,News & Politics,101,18,20221218,UCC1XEUw_Sfz71OOo-ZTruTg,@gempabumihariini5972,ja
Ah_3u8rMU-0,True,True,2,News & Politics,579,5634,20220422,UCZ_SuRDKVceNj62dclYkRMg,@HotchPotch1,ja
AH3VH92vDh4,True,True,1,People & Blogs,1019,503,20200409,UCzg5Le7XDOIivXY8uazg4dg,@litalico5977,ja
ah40BnxSaIQ,True,True,1,Entertainment,59,253,20230502,UClPsYfw_Fv7ERIcq0dBwkAg,@ArtOasisZero,ja
Ah49fGjC1LE,True,True,4,People & Blogs,867,155717,20230311,UCH3XbkzQgQQ13R_FD9_hHYA,@hasukochannel,ja
AH4D_cN6RmQ,True,True,1,Gaming,3526,7,20230923,UCvsBcPsbhYA0AopNmqk0RlQ,@user-hg2uj6xo1y,ja
aH4dJ7QsJZ4,True,True,1,Travel & Events,425,66,20210216,UCkS2n8IFOQ70W0uRJehREDA,@serbian_coordinator,ja
-Ah4F3sYuWo,True,True,1,Entertainment,541,291,20231102,UCr3i1R9oexvmWVvkqXU4b-g,@NakaFreeTimeMyWayCH,ja
aH4hgh-oXQc,True,True,7,Autos & Vehicles,1207,102,20231022,UCOqPVVJfy7AlEMUq8v28A0g,@yumaslife,ja
AH4_NnV8mOM,True,True,2,Howto & Style,261,4256,20220723,UCugBRy9A4tnHE3LU-Ifg5tQ,@kanao4032,ja
aH4T-ByKudw,True,True,2,People & Blogs,642,3583,20211224,UCe4ySYTyY8rzqxy-Ir1yhyw,@aoifuku.dokugaku-eshi,ja
ah4uFtnNwXE,True,True,1,Science & Technology,145,227,20110809,UC_100vCMhf1SpPOUZPBFNBg,@GraphisoftJAPAN,ja
-AH51BuiEQA,True,True,2,Howto & Style,698,8104,20220509,UCmU3fMLxaaurChah32biEgA,@CostcoASMOM,ja
Ah5n9Tf0RyI,True,True,5,Howto & Style,1553,2836,20210320,UCUNlpuIzAvUnmx6GBBdZsKg,@ActionStyleChannel,ja
ah5T_-B1RGY,True,True,1,Howto & Style,304,715,20230418,UCSxDpUq46TdCL8r4e36jWTw,@takedacleaning,ja
aH5vJMt1Iq8,True,True,1,Gaming,788,9338,20231111,UCXbAi7tbAcxoDfW5I8hvv8g,@yoshidathemovie,ja
AH6b6T04THw,True,True,7,Travel & Events,1595,4826,20230303,UCzIXfwL2UAByeg6A2T3QQBg,@horoyoi,ja
ah6oPZA2QRg,True,True,1,Entertainment,14,837,20230407,UC7q7p8zhZkoMDtnl2SnDKdw,@Aleshia403,ja
aH6orgCEckI,True,True,2,Entertainment,761,15,20221210,UCLjX9sjBwcL3o-BOHJGLUEg,@hidehikosudo,ja
Ah6xMnAvL24,True,True,1,Education,2302,498,20220214,UCk4ohKDKjKmKqM0BKJWeoKw,@user-jw1hn7jo7o,ja
ah-75MJikSI,True,True,20,Entertainment,732,6764,20230611,UCG_8w5cEuGmDL5a2xeU8azA,@pasmo.tv.,ja
aH79s04Lyo8,True,True,1,Entertainment,118,1,20230716,UCzMDjXt7Ax8VPVfnr8Nvr2Q,@tarot_hi,ja
Ah7-aO6vFfI,True,True,7,Education,590,11956,20151002,UC6H9d_Vit08ls113qwuTadw,@yaguchihappy,ja
ah7FnLq9D9k,True,True,2,News & Politics,511,4572,20220531,UCZ_SuRDKVceNj62dclYkRMg,@HotchPotch1,ja
Ah7tqnmPVho,True,True,28,Autos & Vehicles,1761,27487,20230722,UCi_FbdLUkOIP2nOy436WtRw,@u-channel.campingcar,ja
aH7uHTzTHSM,True,True,2,Howto & Style,701,115,20211208,UCkTES-Q3PhXCN3KquAhJJWg,@kantokulab,ja
a-H7Ww2aYaw,True,True,1,People & Blogs,28,74,20160717,UCU8bErLqnC3K5_9hItSePIQ,@vivoplanningch8770,ja
aH87BM0mQOo,True,True,2,Entertainment,768,483468,20190414,UCr-QcqNToYablI-jU2VPVSw,@kumamiki921,ja
Ah8AtV5CXCs,True,True,2,Howto & Style,59,656742,20230330,UCWsAvz-plMpc8dgiaoMb0XQ,@oi_ken,ja
aH8miTSu9-c,True,True,1,Film & Animation,51,94848,20230726,UCh5BfHQi8ng3Qa34jNQr94w,@haripota,ja
Ah8RUfNG0Hc,True,True,1,Sports,223,6552,20100705,UCsi0z_jnwLfxC__REGvKN9Q,@user-mj2bh9wo5v,ja
AH8zGUhrP2o,True,True,1,Sports,660,257,20210724,UCouViRFDd7OujV-I-rYGnzw,@user-uu8qs1ds7x,ja
AH9D5T08Ikk,True,True,1,Education,848,23662,20230505,UCoNpBKB4oTBJbxiv9qZjpFA,@ilikeedo,ja
a_H9jBPSPcY,True,True,1,Gaming,1645,4093,20220522,UCQfjyVNlXxkolaj1J7gHsbA,@ZackdNerrr,ja
ah9ORFD6XDQ,True,True,2,Music,700,7567,20220626,UCw80OkMJhobSDiDmZitlT_Q,@user-gc2dw4vk5x,ja
AH9TEVxJpOI,True,True,1,Howto & Style,859,43492,20230507,UCA86tPNYQSsPQEGZAhKJvkQ,@shokubutsukazemizu,ja
aH9tKieowpk,True,True,1,People & Blogs,173,270,20220508,UCrLM2zgH52JTz_JC5Tm3ZAg,@MacRomance,ja
aH_9XgIH6y0,True,True,2,Entertainment,2182,22532,20220912,UCXW24g4bYMWtnTyZyZ3-OOw,@HiromiVoice,ja
AH9XrtBQM6M,True,True,1,Gaming,7612,6294,20220218,UCioZzG2B1NWaSbQRRZ08kWg,@nippon1software,ja
AH-9YOVx5vc,True,True,16,Film & Animation,1179,54,20210806,UCWTt9K7YRvf5M-sMyhKfklA,@user-gt9rk6dm2w,ja
Ah_a5EJUWcg,True,True,1,Gaming,182,9,20200915,UCYgfY4Xyf4M55kX7zJfmgXw,@ketsukusa,ja
AHa6-YMqF-Q,True,True,1,Travel & Events,365,87,20231007,UCkisGB-B5E33Z7GnXk32Djg,@visit_taiwan,ja
AhA9aGiqqVo,True,True,1,Gaming,614,4733,20231029,UC-XB-i3kEn7ykApGZ-GTtCg,@sukecom,ja
ahA9D_5jck0,True,True,1,Education,2053,41,20210723,UCCjwFCqvdTGpOaouDRZQaVQ,@aromaicca,ja
ahAaD5iPNuk,True,True,1,People & Blogs,60,5,20191101,UC2zWGuJrxdbF7mmRb_X2dkQ,@datagoodluck,ja
AhA_b4j2A94,True,True,1,Howto & Style,343,4525,20190429,UCywDup19aOoxO61RocCFvhg,@nekoi7yu,ja
AHaBW0aSjUY,True,True,1,Entertainment,225,974,20230223,UC85cimnWMHd8HlkJuqmoK6w,@user-dz9we1bn9s,ja
AHAcrJZ68OM,True,True,1,Education,69,9361,20200510,UC0ujXryUUwILURRKt9Eh7Nw,@sambonjuku,ja
ahAdyoK2MFc,True,True,2,Entertainment,212,56,20210411,UCX5sLmR6o61OoXbbqfDILfA,@user-qi2do8iz3n,ja
AHaE3-IbPiA,True,True,1,Education,4117,27587,20191218,UCK_2EmyswTen39EvCtAj6Hg,@HarvestTimeMin,ja
aHaJ-_ijI70,True,True,1,Gaming,118,20644,20200630,UCsXaKyWieBdUUJL83qQ9VpA,@s90503s,ja
aHAs399je-M,True,True,15,Autos & Vehicles,891,1414,20220830,UC7bIM_n5dBKhvZpB62_DmUw,@DRIFTstageDLike777,ja
AHAUgV2nU9A,True,True,1,People & Blogs,1446,189,20210929,UCP3bY6YrK99QjbNBsZWrLTw,@mrwoodly2001,ja
AHaxpfp-NXw,True,True,5,Howto & Style,1463,12319,20220422,UCdEOMRXF_BcyGTh2g_F7yrw,@rian1,ja
AhaxxolL8L4,True,True,1,Music,233,1748,20221219,UC8njZ-B7H_W7GeMWtYTzfjw,@yosmagtv9711,ja
aH-AZeexQMk,True,True,2,Entertainment,826,4265,20220326,UCzxNaY-sg6Sy3hQBVKII1_Q,@akanetoybox,ja
aHAZTWw1pSo,True,True,1,Education,157,11424,20191209,UCXqDkHbeOyJ3F5543GLQrYg,@DoctorMateTV,ja
ahb_inkUzb0,True,True,1,Science & Technology,1141,452,20230630,UCGhp4bponx0WSFnUUQqyE8g,@MitsubishiElectricFA,ja
aHb-qfNaXVI,True,True,1,Entertainment,607,6,20231006,UCcpKzZmh9uPv1V4Oxc_gdXA,@Vietnam_lion_white,ja
aHbqIo_QoCA,True,True,1,People & Blogs,180,467,20230515,UCl7jhKB-6QPnhuxGqv1EhjQ,@hamamatsucci_official,ja
ahbThxwHrLE,True,True,1,People & Blogs,106,48,20230103,UCDKYaZuQ1iVmd5FOiK_t3Gg,@kumapuppu_character_ch,ja
AHC1mskqD58,True,True,1,People & Blogs,222,31,20231027,UCBZWZ0SvihFmytj1ajoQ8EQ,@user-rs7bs8gt5u,ja
AhC2SD1WTfw,True,True,1,Education,3479,1080,20210922,UCAKSpLrDqBX6Qk8yuI22H4g,@GunmaUniversity,ja
AhC346QILeg,True,True,1,Entertainment,49,85,20140520,UCKjE4WhegwBJZHzZXuX-Msg,@Magonote-group,ja
ahc4lnmWv3g,True,True,1,Howto & Style,948,1285,20200416,UCFuG9QPQPUR_GGi4H1houEg,@-Yuu-Guitarist,ja
aHC8S7NLPI4,True,True,32,Travel & Events,1052,1487,20230706,UCzuxvOS2VUCYgxJOu5Ofn2A,@keibantabicamp,ja
AH_Chk5fDBo,True,True,4,Pets & Animals,236,4503,20211201,UC9OvpBkem6UWCzhHNEE8SqA,@user-ef7lg6vd8k,ja
aHcLYWVv87c,True,True,1,News & Politics,764,457,20200820,UC2I5ryAh1eOeOZxrlz74i0w,@kabumado,ja
aHcrhYIbJnQ,True,True,10,Travel & Events,60,57809,20230311,UCFEF5lVqJGV190y_U5GOKAw,@senchans,ja
ah-cRVASrqw,True,True,1,Autos & Vehicles,60,2270,20230624,UCiMWY-1iScQOh7aWeKLRwXQ,@kagura183ch.,ja
AhCstIbxqg0,True,True,1,Entertainment,50,1975,20230614,UCC8JDDGkW8inwYIXxnObgnw,@45deOnanigadekiru,ja
ahcV_a8H5yg,True,True,25,Education,508,5041,20220511,UCZwzARQQl05twIbbDpiOjYg,@tane.bonsai,ja
ahcx_QtatyE,True,True,1,Science & Technology,109,63,20151123,UC1qdMRsrrbJsg8tKSHrA8JQ,@KorejoapInfoSR2S,ja
Ahd0VyBxwkA,True,True,1,Science & Technology,195,198,20200402,UC7SIq9ATVYakPSPS87LZHHw,@C2010NIED,ja
ahd1AyKH1sY,True,True,1,Music,288,528,20200328,UCUSSCpebF2W5yG_EttdbfUQ,@user-st3dy6qr6s,ja
AhD7avyttJ4,True,True,1,Gaming,991,2195,20220805,UC0nhtJPIbm2MxkyWjmIp5xQ,@NagonagoCh,ja
AhDCbnqWupg,True,True,1,Gaming,952,5884,20231111,UCHZjqkPzGcl534r4MIP14tQ,@Kenken-uf8ki,ja
aHdf4SdiGGM,True,True,2,Sports,13314,939,20230316,UCXlJYZQa259SFgsWenSVPlA,@cocolemon11,ja
ahDHpw6T0UQ,True,True,1,Howto & Style,1012,118,20230623,UCDcVtqvAOAMPahS71GCh8vQ,@user-ti9nc1xy6e,ja
ahdHwg5vQV4,True,True,1,Howto & Style,488,1192,20230401,UCkxwm8MXG4xwh6ncvUYQs-g,@YPHchannel,ja
ahdIuNz0-YM,True,True,1,Gaming,740,1108,20221023,UCaUa3ImSKErP3dfB-9Hux3g,@banburo_games,ja
AhdoJINvEtY,True,True,1,People & Blogs,461,49,20221026,UCqdwJq7P328AJmOs1LH6XUA,@NewswitchRadio,ja
AHdQEE1l7HY,True,True,1,Howto & Style,98,227,20230505,UCSUpivLagM-UvPhV-FNg0gA,@Droneaerialphotographer,ja
ahE88NTSnTg,True,True,1,Education,573,27203,20200424,UCeiObLpPGYtlIHZ0uWn0d6w,@user-df1tz6jg3q,ja
AHe97r8Ugxo,True,True,1,People & Blogs,970,157,20191012,UCd2B_HxVvRmSJDOz8m-Leww,@user-kw2yr6gi1s,ja
Ah-E9psbk5s,True,True,3,Gaming,648,5321,20231022,UC30U7FQQb5mEO79hqvNGC7Q,@pso2ngs333,ja
aHElkdOML5w,True,True,1,Music,176,12,20230103,UCbu4i05w0_OJyzWLDNNhzsg,@teacheryamato,ja
AhELlcMUd9M,True,True,1,Pets & Animals,843,146,20230502,UCX2n0C0S6PsaOcTSeeIkh5Q,@miyamachan63,ja
aHeOxwqRccQ,True,True,1,Howto & Style,162,354,20230415,UC_-sfdqWl9gwTUMVq36By4g,@mmhouse2022,ja
aHEPqO6p4W8,True,True,1,News & Politics,232,131,20170623,UC5SFlx7kpXm7BzUmN95f3Zg,@user-oh9sy4fp9r,ja
aheRjd8buW0,True,True,1,Entertainment,232,8081,20190508,UCSRQCkSdoCOqo77m-CghkRQ,@eiganohimitsu2,ja
AheScjPf8KE,True,True,1,People & Blogs,431,33,20190529,UCZON7uuiXaxWVBDx_k-T8-g,@user-td3tb1tk4j,ja
aHEW7yhiBLs,True,True,2,Gaming,607,51809,20190307,UCA0-7IPDr4mSF1KlC9aEC_A,@KouMaCraft,ja
-aHEWM7Xmq8,True,True,1,Film & Animation,223,216,20200217,UCw_Di8Oy9kLTqEJ7pfSfeRQ,@toonboomjapan5933,ja
-A-Hey59xg0,True,True,1,Gaming,2410,10631,20220512,UCQfjyVNlXxkolaj1J7gHsbA,@ZackdNerrr,ja
AhEzGcWbh1k,True,True,5,Travel & Events,533,269,20221023,UCdXnwIpmKjdiN65e0BBLJQQ,@japanesegirlmin,ja
AHf1-5ReHNA,True,True,11,People & Blogs,677,7039,20220423,UC-lVCRKsO8qoB0CJL1T-p3w,@bonsai1007,ja
aHf6DCPpjsQ,True,True,3,Entertainment,3914,2160,20230304,UCone-phHMshrIcWNCLQOLxg,@therapistshu,ja
AhfDdpp336s,True,True,1,Education,96,13625,20190821,UCuma-LoXfxCTFkdxF6cKaYg,@sokkichi,ja
ahFEMUbuXYI,True,True,2,Gaming,13619,87,20230324,UCtPD8sSxLKYJ8hrgWl5TgyA,@macoto_hino,ja
AHFfBm4j9qg,True,True,1,Autos & Vehicles,615,19696,20201031,UCWqn8iTBqKg-oVFVkb2RTkQ,@YODORIVERS,ja
ahFglBf3pGE,True,True,1,Science & Technology,151,6319,20200721,UCeshms985QhPDrXybAaVf-w,@iMobieJapan,ja
ahfivST0310,True,True,1,Entertainment,159,919,20230901,UC0OwfhawleGxoF6pa9I08ug,@HANYUTV,ja
ahfkXY4_a7Q,True,True,1,Howto & Style,846,1533,20221118,UCt7Re9BF164HL57eE9Deilw,@kawabatanobuko,ja
aHFn15i23ak,True,True,1,Pets & Animals,302,48133,20230720,UCK8tccJyZdxPchxPG51QRlQ,@fujipico,ja
AHFNEY1RWe4,True,True,1,Education,263,37,20220907,UCP7YkP-1qiqMI-NdZ_RTtZQ,@user-mg1ic4mp3f,ja
AHFwEgKtHGY,True,True,1,Film & Animation,33,684189,20230510,UCh5BfHQi8ng3Qa34jNQr94w,@haripota,ja
aHfxqiNdFxI,True,True,42,Education,1148,1272,20230215,UC_fi1ofi5LiFpTs6Hys3aNw,@FrontendHandsOn,ja
AHFZ7SIXIkM,True,True,1,Autos & Vehicles,860,6140,20181128,UCAxPMzzqVcst10J_EmQZcZw,@autonews24h,ja
AhFznIWLZfI,True,True,1,Entertainment,813,511,20230720,UC7CDiBdUKHgqQJgjANmnIiw,@mori-chan1,ja
ahG1xaYMHtw,True,True,1,Education,123,424,20190627,UCkhch915Prx1WhZRroIS2ng,@KazeVoice,ja
aHg3oa3xPVo,True,True,1,Gaming,860,65,20190722,UCeh8p9c3jRtLWBNxx4tFa9w,@mamoru2kaido,ja
aHgcK4Xm_0g,True,True,1,Entertainment,10,371,20120720,UChw6jobGGCcgmrSMCaJwYxQ,@netzfukui,ja
ahgFhFsRjXE,True,True,1,Entertainment,412,6,20210106,UC4Bu5QJ_0cYpiqovuLiWNtw,@user-nh8hs5sc5n,ja
ahGh6iNm9Cw,True,True,2,Science & Technology,3755,72,20210506,UC3VHyKjqgTGSfRMVS1qET-A,@kosmosebi,ja
AHGKBXGyZuE,True,True,2,Gaming,3926,39,20221011,UCJDvNtKZDvemfsAMj2lLYhg,@waron_yotsume,ja
aHgKwLajP_o,True,True,1,News & Politics,390,35916,20200325,UC8XBizOfQBLUrUcv_9DHCog,@ThepageJp,ja
AHGmT9PynBA,True,True,2,Travel & Events,1609,7082,20220521,UCxlcl7rK8FkG-zoLskjkSTg,@onsen_japan_mitatabi,ja
aHgo9U1MmY4,True,True,2,Entertainment,1827,131,20220819,UCYboncRYoxrapDDFkTEGJFw,@user-mh8rl3qd1m,ja
aHgpa33drVg,True,True,1,Howto & Style,100,2,20190313,UCNppP0_at6pnfwy7gmyLFhA,@user-bd4yf8qm9f,ja
ahGpsJ12CSs,True,True,3,Gaming,12926,125,20230710,UCuah7Q0ZqQygPPsyKV6F35g,@OZYch,ja
AHgTV2jftH0,True,True,2,Gaming,213,380883,20210310,UC3mg2cYm0T0AbpV89vmld3Q,@ameame3939,ja
aHGzhX9loC4,True,True,1,Gaming,1299,114,20230812,UCvj__UIN8SiDgnlbhyD0cRw,@sphere-model,ja
AHH68tpX03Y,True,True,6,Travel & Events,455,630,20230912,UCFrLnreRO_dwMcBk8jHyPrg,@chefyamazaki,ja
aHH-coIViGQ,True,True,2,Gaming,6631,56,20231007,UC5pnr2uR2z376J7VT0g72dw,@jsgames3121,ja
AhhgymEwbwY,True,True,2,Howto & Style,223,57536,20180608,UCgWD4RBxXOHjGxqUkWHrfYQ,@poweredByMyMom,ja
ahhiE4tiXDY,True,True,3,Education,124,410,20210706,UC6H9d_Vit08ls113qwuTadw,@yaguchihappy,ja
AHHPpeTCb0I,True,True,3,People & Blogs,186,6,20230404,UC1FTfi-Y1RaalWLO-KrmyIA,@user-gp2fg6in4m,ja
ahHsjBWeERM,True,True,1,Nonprofits & Activism,112,9,20220120,UCokvLKz6016s33eJqVYOkIQ,@user-sn2sq9gf6r,ja
A-HhTb8x2K4,True,True,1,Howto & Style,348,40940,20200905,UCCvXMcD5_hwyLAPyROvF9GQ,@tsumikibeauty,ja
ahi4cvWOaXU,True,True,1,Pets & Animals,423,202396,20211225,UCs5AFbnn9X4Y_dzLEeI_6OA,@HIRASAKA-H,ja
ahi4wyMUsxU,True,True,1,Education,83,17,20210726,UCoOxKSGt2c6HpcFwHX8JrjQ,@daigo1843,ja
aHI8z19kGSs,True,True,1,Education,1597,46,20171023,UCw53SN82xa94rCnPnqZJbBA,@thelight5345,ja
AHIczacsZZM,True,True,1,Howto & Style,427,161,20171109,UC0uMGp3OyFTWjA8PBT5Np7Q,@japan2477,ja
aHidpulbIvQ,True,True,1,People & Blogs,250,1567,20221210,UC85cimnWMHd8HlkJuqmoK6w,@user-dz9we1bn9s,ja
aHIj2tgIja4,True,True,2,Film & Animation,1400,368,20221006,UCP58-Pmcl9EqW01HXhDlxgw,@_dimensionchannel,ja
AHIJb6PQooo,True,True,1,Travel & Events,1275,4794,20230919,UCyCQwoAqY6xTXDwr3wHomPw,@user-Tabizo.hoteltravel,ja
AhILqNk8j78,True,True,1,Education,489,31904,20210715,UC9CZ_z2S17I46EjoOtlYrRw,@DataScienceLab.,ja
ahio1dEZbww,True,True,1,People & Blogs,309,280,20220313,UC1Ec4NAeZUdvlGEqaFRxTyQ,@yokokudo802,ja
AHITMVOA7ck,True,True,1,Entertainment,185,1061,20230123,UC85cimnWMHd8HlkJuqmoK6w,@user-dz9we1bn9s,ja
AhIzIoweJH4,True,True,1,Nonprofits & Activism,155,1577,20180213,UCudFG9bceAI6wJhmjjMogWQ,@nanjocity,ja
ahjbh3WBA4s,True,True,9,Entertainment,927,7868,20220813,UC1Y5hTb5kObbQoarNqBubcg,@beauty30sakura,ja
AhjdKyltRMg,True,True,1,Autos & Vehicles,206,465,20211019,UCAxPMzzqVcst10J_EmQZcZw,@autonews24h,ja
AHjemcTDwc0,True,True,2,Howto & Style,191,955,20191128,UCy2vmicrTDj637niNnewTaA,@syuumatubatake,ja
AhjGF_Wb9eU,True,True,1,News & Politics,132,358,20230818,UCG6iBKpuix76XkArG5caxJA,@mk2006,ja
